Koordinatensystem : Lambert konform konisch
Rechtswert        : 3799500 Meter
Hochwert          : 2747500 Meter
Hoehenlage        : 48 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3799500 2747500  1  8 13   3.1 1029  93  3.1 6  4.0  87    4  108 281 -314  3
3799500 2747500  1  8 14   3.1 1029 138  3.6 6  3.8  82   17  117 287 -316  3
3799500 2747500  1  8 15   3.4 1028 174  3.4 6  3.8  80   22   90 287 -316  3
3799500 2747500  1  8 16   2.8 1028 175  3.3 4  3.6  78   29   53 276 -316  3
3799500 2747500  1  8 17   2.1 1028 154  3.0 4  3.5  79    1    9 263 -314  3
3799500 2747500  1  8 18   1.2 1029 134  3.1 4  3.4  80    0    0 260 -312  3
3799500 2747500  1  8 19   1.0 1029 130  2.0 2  3.3  82    0    0 247 -309  3
3799500 2747500  1  8 20   0.8 1029 140  2.2 2  3.3  84    0    0 237 -307  3
3799500 2747500  1  8 21   0.5 1030 152  3.3 2  3.3  86    0    0 236 -305  3
3799500 2747500  1  8 22   0.3 1030 114  3.5 3  3.3  86    0    0 240 -303  3
3799500 2747500  1  8 23   0.3 1030 141  3.8 3  3.3  86    0    0 245 -302  3
3799500 2747500  1  8 24   0.3 1030 159  3.8 1  3.2  85    0    0 236 -300  3
3799500 2747500  1  9  1  -0.1 1030 178  3.8 3  3.2  85    0    0 235 -299  3
3799500 2747500  1  9  2  -0.4 1030 176  4.2 3  3.2  87    0    0 243 -299  3
3799500 2747500  1  9  3  -0.5 1030 177  3.9 0  3.1  87    0    0 230 -299  3
3799500 2747500  1  9  4  -0.7 1031 185  3.4 1  3.1  88    0    0 220 -299  3
3799500 2747500  1  9  5  -0.9 1031 188  3.2 1  3.1  89    0    0 224 -299  3
3799500 2747500  1  9  6  -0.6 1031 188  3.1 0  3.1  89    0    0 220 -299  3
3799500 2747500  1  9  7  -0.6 1031 186  3.2 0  3.2  89    0    0 216 -299  3
3799500 2747500  1  9  8  -0.8 1031 195  2.5 0  3.1  89    0    0 217 -299  3
3799500 2747500  1  9  9  -0.8 1031 170  2.2 1  3.1  88    0    0 221 -299  3
3799500 2747500  1  9 10  -0.1 1032 175  2.4 1  3.1  87   19   42 225 -299  3
3799500 2747500  1  9 11   0.7 1032 174  2.5 0  3.2  85   95   69 221 -302  3
3799500 2747500  1  9 12   1.7 1032 170  2.6 0  3.3  82  150   79 220 -307  3
3799500 2747500  1  9 13   2.8 1032 150  2.4 0  3.5  79  193   76 223 -312  3
3799500 2747500  1  9 14   3.2 1032 149  2.2 0  3.6  78  183   72 225 -314  3
3799500 2747500  1  9 15   4.1 1032 182  2.3 0  3.6  75  128   62 228 -315  3
3799500 2747500  1  9 16   4.0 1031 197  2.0 0  3.6  73   55   43 230 -315  3
3799500 2747500  1  9 17   2.1 1032 160  1.5 0  3.5  75    4   11 227 -313  3
3799500 2747500  1  9 18   1.8 1032 171  1.7 0  3.4  79    0    0 224 -310  3
3799500 2747500  1  9 19   1.5 1032 162  1.9 0  3.3  79    0    0 223 -308  3
3799500 2747500  1  9 20   1.1 1032 185  1.9 0  3.2  79    0    0 222 -306  3
3799500 2747500  1  9 21   1.3 1032 191  1.8 0  3.2  79    0    0 222 -306  3
3799500 2747500  1  9 22   1.3 1032 136  3.0 1  3.2  78    0    0 224 -307  3
3799500 2747500  1  9 23   1.8 1032 198  3.5 1  3.2  78    0    0 227 -307  3
3799500 2747500  1  9 24   1.1 1031 189  3.6 0  3.3  79    0    0 225 -307  3
3799500 2747500  1 10  1   0.8 1032 193  3.5 0  3.2  80    0    0 221 -306  3
3799500 2747500  1 10  2   1.1 1032 190  3.3 0  3.1  78    0    0 221 -306  3
3799500 2747500  1 10  3   1.3 1031 179  3.7 0  3.1  76    0    0 222 -305  3
3799500 2747500  1 10  4   0.9 1031 189  3.5 0  3.0  74    0    0 221 -305  3
3799500 2747500  1 10  5   0.3 1031 189  3.7 2  2.9  75    0    0 224 -305  3
3799500 2747500  1 10  6   0.2 1031 191  3.8 1  2.9  76    0    0 227 -307  3
3799500 2747500  1 10  7  -0.3 1030 245  2.2 1  2.9  77    0    0 225 -308  3
3799500 2747500  1 10  8  -0.9 1030 208  3.2 1  2.8  78    0    0 225 -308  3
3799500 2747500  1 10  9  -2.0 1031 189  3.4 2  2.7  81    0    0 229 -307  3
3799500 2747500  1 10 10  -0.4 1031 178  3.8 6  2.8  81    2   42 243 -308  3
3799500 2747500  1 10 11   0.5 1030 196  3.4 4  2.9  78   26  103 254 -310  3
3799500 2747500  1 10 12   1.6 1030 172  3.3 5  3.0  74   50  142 256 -313  3
3799500 2747500  1 10 13   1.9 1030 189  3.7 5  3.1  73   81  157 262 -315  3
3799500 2747500  1 10 14   2.9 1029 171  3.5 5  3.2  72   80  144 266 -316  3
3799500 2747500  1 10 15   2.8 1028 169  3.7 4  3.2  71   41  111 266 -318  3
3799500 2747500  1 10 16   3.1 1028 159  3.7 5  3.3  71   11   53 269 -320  3
3799500 2747500  1 10 17   1.8 1028 170  3.8 5  3.2  73    1    9 271 -318  3
3799500 2747500  1 10 18   1.4 1028 172  4.4 5  3.2  76    0    0 269 -317  3
3799500 2747500  1 10 19   1.9 1027 172  4.5 4  3.2  76    0    0 266 -317  3
3799500 2747500  1 10 20   1.4 1027 172  4.5 4  3.2  76    0    0 263 -318  3
3799500 2747500  1 10 21   1.2 1027 163  4.9 5  3.2  78    0    0 265 -318  3
3799500 2747500  1 10 22   0.5 1027 176  5.2 2  3.2  79    0    0 258 -319  3
3799500 2747500  1 10 23   0.3 1027 174  5.5 2  3.1  80    0    0 248 -320  3
3799500 2747500  1 10 24   0.0 1027 174  5.5 4  3.0  80    0    0 255 -321  3
3799500 2747500  1 11  1   0.1 1027 174  5.4 6  3.0  80    0    0 268 -320  3
3799500 2747500  1 11  2   0.3 1026 176  4.6 4  3.0  80    0    0 270 -320  3
3799500 2747500  1 11  3   0.0 1026 174  4.6 5  3.1  82    0    0 267 -320  3
3799500 2747500  1 11  4   0.8 1026 178  4.9 6  3.2  84    0    0 275 -319  3
3799500 2747500  1 11  5   0.1 1025 174  4.8 6  3.3  86    0    0 279 -318  3
3799500 2747500  1 11  6   0.3 1025 175  4.7 7  3.3  87    0    0 285 -318  3
3799500 2747500  1 11  7   0.7 1024 174  4.5 3  3.3  85    0    0 275 -319  3
3799500 2747500  1 11  8  -0.1 1025 173  4.9 3  3.2  84    0    0 259 -319  3
3799500 2747500  1 11  9   0.9 1025 177  5.0 3  3.1  82    0    0 261 -320  3
3799500 2747500  1 11 10   1.1 1025 179  5.2 5  3.2  79    1   37 272 -321  3
3799500 2747500  1 11 11   1.1 1024 177  5.2 7  3.3  80    0   57 289 -323  3
3799500 2747500  1 11 12   0.9 1024 189  4.8 8  3.4  86    0   33 301 -325  3
3799500 2747500  1 11 13   1.4 1024 181  4.8 8  3.6  88    0   33 306 -327  3
3799500 2747500  1 11 14   1.7 1024 185  3.8 8  3.6  86    0   39 307 -330  3
3799500 2747500  1 11 15   2.0 1023 202  3.9 8  3.7  86    0   29 309 -330  3
3799500 2747500  1 11 16   2.6 1023 210  4.3 8  3.8  86    0   13 312 -330  3
3799500 2747500  1 11 17   2.6 1024 207  4.3 8  3.9  86    0    3 314 -327  3
3799500 2747500  1 11 18   2.8 1024 203  3.9 7  4.0  87    0    0 309 -323  3
3799500 2747500  1 11 19   3.1 1024 221  4.0 8  4.1  88    0    0 312 -321  3
3799500 2747500  1 11 20   3.0 1025 221  4.0 8  4.1  89    0    0 320 -321  3
3799500 2747500  1 11 21   3.0 1025 225  3.7 8  4.1  88    0    0 322 -323  3
3799500 2747500  1 11 22   2.2 1025 235  3.5 7  3.9  87    0    0 316 -325  3
3799500 2747500  1 11 23   1.7 1026 244  3.8 6  3.8  88    0    0 305 -326  3
3799500 2747500  1 11 24   2.0 1026 235  3.7 6  3.8  89    0    0 301 -327  3
3799500 2747500  1 12  1   2.5 1026 235  4.0 6  3.9  89    0    0 302 -327  3
3799500 2747500  1 12  2   2.3 1026 228  3.6 6  3.9  88    0    0 303 -327  3
3799500 2747500  1 12  3   2.3 1027 218  3.4 8  3.9  89    0    0 312 -327  3
3799500 2747500  1 12  4   2.1 1027 227  4.3 6  4.0  90    0    0 312 -328  3
3799500 2747500  1 12  5   2.3 1027 208  3.3 8  4.0  91    0    0 312 -328  3
3799500 2747500  1 12  6   2.3 1027 209  3.8 8  4.0  91    0    0 321 -328  3
3799500 2747500  1 12  7   2.4 1027 219  3.4 8  4.1  92    0    0 321 -328  3
3799500 2747500  1 12  8   2.6 1027 210  2.6 8  4.2  93    0    0 322 -328  3
3799500 2747500  1 12  9   2.2 1027 214  3.4 8  4.1  93    0    1 322 -327  3
3799500 2747500  1 12 10   2.6 1027 204  3.4 7  4.2  93    0   34 316 -327  3
3799500 2747500  1 12 11   3.0 1027 180  3.6 6  4.3  93    3   79 309 -328  3
3799500 2747500  1 12 12   3.2 1027 215  3.6 7  4.4  94    0   81 309 -331  3
3799500 2747500  1 12 13   4.0 1027 218  3.1 7  4.5  93    0   92 313 -334  3
3799500 2747500  1 12 14   4.7 1027 205  3.4 5  4.6  91   10  126 306 -337  3
3799500 2747500  1 12 15   4.9 1026 212  3.2 6  4.6  88    6   92 301 -338  3
3799500 2747500  1 12 16   4.7 1026 201  3.4 8  4.5  86    1   42 313 -337  3
3799500 2747500  1 12 17   4.6 1026 211  3.1 8  4.5  86    0    3 321 -335  3
3799500 2747500  1 12 18   4.1 1026 200  2.5 8  4.4  86    0    0 320 -333  3
3799500 2747500  1 12 19   4.0 1026 170  2.1 8  4.4  87    0    0 319 -330  3
3799500 2747500  1 12 20   4.2 1026 184  2.5 8  4.3  86    0    0 320 -326  3
3799500 2747500  1 12 21   4.3 1026 200  2.8 8  4.3  84    0    0 319 -322  3
3799500 2747500  1 12 22   4.2 1026 172  3.1 7  4.1  82    0    0 314 -319  3
3799500 2747500  1 12 23   4.1 1026 179  3.2 7  4.0  80    0    0 307 -317  3
3799500 2747500  1 12 24   4.2 1026 161  3.1 7  3.9  78    0    0 306 -316  3
3799500 2747500  1 13  1   4.8 1026 157  3.2 7  3.8  73    0    0 306 -316  3
3799500 2747500  1 13  2   4.0 1026 158  3.4 6  3.7  72    0    0 299 -316  3
3799500 2747500  1 13  3   4.0 1025 152  3.7 5  3.6  72    0    0 287 -315  3
3799500 2747500  1 13  4   3.6 1025 175  3.6 5  3.5  72    0    0 279 -314  3
3799500 2747500  1 13  5   3.9 1025 155  3.7 5  3.5  72    0    0 277 -314  3
3799500 2747500  1 13  6   3.8 1025 159  3.6 4  3.6  72    0    0 270 -314  3
3799500 2747500  1 13  7   3.7 1024 175  3.0 6  3.5  72    0    0 273 -314  3
3799500 2747500  1 13  8   4.1 1024 164  3.2 4  3.4  69    0    0 271 -314  3
3799500 2747500  1 13  9   4.4 1024 168  3.2 2  3.4  66    0    3 251 -314  3
3799500 2747500  1 13 10   5.2 1024 149  3.1 2  3.4  65   27   43 241 -314  3
3799500 2747500  1 13 11   6.2 1024 159  2.7 1  3.6  64   95   70 238 -315  3
3799500 2747500  1 13 12   7.9 1024 161  2.8 1  3.8  61  143   83 236 -316  3
3799500 2747500  1 13 13   8.2 1024 168  3.9 1  3.9  59  190   75 239 -318  3
3799500 2747500  1 13 14   8.6 1023 165  4.1 1  4.0  59  182   70 240 -321  3
3799500 2747500  1 13 15   9.4 1023 165  4.3 0  4.1  58  131   62 237 -322  3
3799500 2747500  1 13 16   8.4 1022 151  5.2 1  4.1  58   62   43 236 -320  3
3799500 2747500  1 13 17   7.3 1022 156  4.9 1  4.0  61    8   12 239 -318  3
3799500 2747500  1 13 18   6.0 1022 157  4.3 1  3.9  64    0    0 235 -316  3
3799500 2747500  1 13 19   6.0 1022 155  5.0 0  3.8  66    0    0 230 -316  3
3799500 2747500  1 13 20   5.5 1022 161  4.5 0  3.8  68    0    0 225 -316  3
3799500 2747500  1 13 21   5.1 1022 162  5.2 0  3.8  69    0    0 225 -315  3
3799500 2747500  1 13 22   4.1 1022 153  5.7 0  3.7  70    0    0 223 -314  3
3799500 2747500  1 13 23   3.7 1022 161  5.5 0  3.6  72    0    0 222 -313  3
3799500 2747500  1 13 24   3.6 1022 164  5.4 1  3.5  72    0    0 227 -313  3
3799500 2747500  1 14  1   3.1 1022 164  4.6 0  3.5  73    0    0 229 -313  3
3799500 2747500  1 14  2   3.3 1022 164  4.3 1  3.5  75    0    0 230 -314  3
3799500 2747500  1 14  3   2.6 1022 165  4.8 0  3.6  77    0    0 232 -315  3
3799500 2747500  1 14  4   2.3 1022 165  4.7 0  3.5  78    0    0 226 -316  3
3799500 2747500  1 14  5   2.1 1022 174  4.2 0  3.4  78    0    0 227 -317  3
3799500 2747500  1 14  6   1.6 1022 171  3.9 0  3.4  78    0    0 227 -318  3
3799500 2747500  1 14  7   1.2 1022 173  4.3 0  3.3  79    0    0 228 -320  3
3799500 2747500  1 14  8   1.1 1022 169  4.2 0  3.3  80    0    0 229 -320  3
3799500 2747500  1 14  9   1.1 1022 162  5.0 1  3.3  81    0    3 235 -321  3
3799500 2747500  1 14 10   1.7 1022 175  4.5 1  3.3  80   20   51 243 -322  3
3799500 2747500  1 14 11   2.1 1022 166  6.0 1  3.4  79   75   95 245 -325  3
3799500 2747500  1 14 12   2.7 1022 164  6.3 1  3.4  77  113  119 247 -328  3
3799500 2747500  1 14 13   3.1 1022 163  5.4 1  3.5  76  146  126 249 -331  3
3799500 2747500  1 14 14   3.4 1022 171  4.5 2  3.5  75  109  120 257 -333  3
3799500 2747500  1 14 15   3.0 1021 172  5.0 3  3.6  75   38  101 266 -334  3
3799500 2747500  1 14 16   2.5 1021 163  5.1 3  3.5  76    7   46 269 -334  3
3799500 2747500  1 14 17   2.3 1021 168  5.3 6  3.4  77    0    7 281 -334  3
3799500 2747500  1 14 18   1.9 1021 168  5.4 6  3.4  77    0    0 293 -334  3
3799500 2747500  1 14 19   1.5 1021 177  5.0 7  3.3  78    0    0 296 -334  3
3799500 2747500  1 14 20   1.4 1021 176  4.9 7  3.2  78    0    0 301 -334  3
3799500 2747500  1 14 21   1.3 1021 175  5.1 7  3.2  78    0    0 300 -334  3
3799500 2747500  1 14 22   1.1 1020 176  5.9 7  3.2  79    0    0 300 -334  3
3799500 2747500  1 14 23   1.2 1020 165  5.7 7  3.2  79    0    0 300 -334  3
3799500 2747500  1 14 24   1.0 1019 164  5.9 7  3.2  79    0    0 300 -333  3
3799500 2747500  1 15  1   0.8 1019 163  6.2 8  3.2  79    0    0 305 -330  3
3799500 2747500  1 15  2   0.7 1019 172  5.1 8  3.1  79    0    0 310 -328  3
3799500 2747500  1 15  3   0.7 1018 161  5.4 5  3.2  80    0    0 296 -326  3
3799500 2747500  1 15  4   0.7 1018 162  5.8 4  3.2  80    0    0 278 -325  3
3799500 2747500  1 15  5   0.5 1017 156  6.2 5  3.2  81    0    0 277 -324  3
3799500 2747500  1 15  6   0.7 1016 161  5.8 6  3.2  82    0    0 288 -322  3
3799500 2747500  1 15  7   0.2 1016 163  6.8 7  3.2  82    0    0 299 -322  3
3799500 2747500  1 15  8   0.7 1015 162  5.8 7  3.2  81    0    0 305 -323  3
3799500 2747500  1 15  9   0.6 1014 155  7.6 6  3.2  80    0    3 300 -324  3
3799500 2747500  1 15 10   1.0 1014 166  7.2 5  3.2  79    5   43 291 -327  3
3799500 2747500  1 15 11   1.4 1014 165  6.8 6  3.2  77    4   70 292 -330  3
3799500 2747500  1 15 12   1.8 1013 155  8.4 4  3.2  76   30  121 290 -333  3
3799500 2747500  1 15 13   2.4 1012 155  8.2 2  3.3  75  151  106 273 -334  3
3799500 2747500  1 15 14   2.5 1012 165  8.0 3  3.4  74  130  102 270 -335  3
3799500 2747500  1 15 15   2.3 1011 167  7.9 1  3.4  75   95   82 263 -335  3
3799500 2747500  1 15 16   1.9 1010 166  7.6 3  3.4  76   50   54 261 -335  3
3799500 2747500  1 15 17   1.9 1010 163  7.7 7  3.3  77    6   15 288 -333  3
3799500 2747500  1 15 18   1.6 1010 170  6.3 8  3.4  78    0    0 312 -332  3
3799500 2747500  1 15 19   1.2 1010 169  6.5 7  3.4  81    0    0 308 -331  3
3799500 2747500  1 15 20   0.6 1010 170  5.2 7  3.4  84    0    0 301 -331  3
3799500 2747500  1 15 21   0.5 1010 170  4.8 6  3.4  85    0    0 295 -330  3
3799500 2747500  1 15 22   0.4 1010 178  4.9 7  3.3  84    0    0 293 -330  3
3799500 2747500  1 15 23   0.0 1011 178  5.0 8  3.3  85    0    0 303 -330  3
3799500 2747500  1 15 24  -0.3 1011 179  4.7 7  3.3  87    0    0 303 -328  3
3799500 2747500  1 16  1  -0.6 1011 170  4.3 6  3.3  89    0    0 292 -326  3
3799500 2747500  1 16  2  -0.6 1011 178  3.8 7  3.3  91    0    0 292 -326  3
3799500 2747500  1 16  3  -0.3 1011 180  3.0 5  3.4  92    0    0 286 -326  3
3799500 2747500  1 16  4  -0.1 1012 181  3.1 8  3.4  92    0    0 292 -325  3
3799500 2747500  1 16  5   0.1 1012 172  3.1 8  3.5  92    0    0 310 -323  3
3799500 2747500  1 16  6   0.1 1012 182  2.5 8  3.5  93    0    0 310 -321  3
3799500 2747500  1 16  7   0.1 1013 188  3.0 7  3.6  93    0    0 304 -320  3
3799500 2747500  1 16  8   0.2 1013 188  2.9 6  3.6  93    0    0 294 -319  3
3799500 2747500  1 16  9   0.6 1014 177  2.7 7  3.6  92    0    2 292 -319  3
3799500 2747500  1 16 10   0.6 1014 198  2.4 6  3.6  92    0   32 292 -319  3
3799500 2747500  1 16 11   0.6 1015 181  2.1 7  3.7  93    0   40 290 -320  3
3799500 2747500  1 16 12   1.0 1016 197  2.7 7  3.7  93    0   69 295 -322  3
3799500 2747500  1 16 13   1.2 1017 171  2.7 7  3.8  93    0   74 294 -323  3
3799500 2747500  1 16 14   1.5 1017 162  3.1 8  3.9  93    0   42 299 -325  3
3799500 2747500  1 16 15   2.3 1017 174  2.6 7  4.0  92    0   48 298 -325  3
3799500 2747500  1 16 16   2.3 1017 210  3.0 8  4.1  92   20   24 299 -325  3
3799500 2747500  1 16 17   1.7 1017 199  3.4 7  4.1  93    0    9 296 -322  3
3799500 2747500  1 16 18   1.7 1017 192  3.0 5  4.0  93    0    0 276 -318  3
3799500 2747500  1 16 19   1.4 1018 173  2.9 8  3.9  93    0    0 282 -317  3
3799500 2747500  1 16 20   1.5 1018 174  3.5 8  3.9  93    0    0 300 -316  3
3799500 2747500  1 16 21   1.9 1018 194  3.7 7  3.9  91    0    0 297 -317  3
3799500 2747500  1 16 22   1.5 1018 176  3.6 7  3.9  91    0    0 292 -319  3
3799500 2747500  1 16 23   1.4 1018 213  4.3 7  3.9  93    0    0 291 -321  3
3799500 2747500  1 16 24   1.1 1019 196  3.8 4  3.9  94    0    0 271 -323  3
3799500 2747500  1 17  1   0.9 1018 178  4.0 6  3.8  94    0    0 263 -324  3
3799500 2747500  1 17  2   1.0 1018 188  4.4 6  3.8  94    0    0 274 -324  3
3799500 2747500  1 17  3   1.0 1018 189  4.0 4  3.8  93    0    0 261 -324  3
3799500 2747500  1 17  4   1.2 1018 182  4.5 4  3.7  90    0    0 248 -324  3
3799500 2747500  1 17  5   1.0 1018 187  4.4 5  3.6  88    0    0 255 -325  3
3799500 2747500  1 17  6   1.2 1017 195  4.6 5  3.6  88    0    0 262 -324  3
3799500 2747500  1 17  7   1.5 1017 178  4.6 7  3.6  86    0    0 276 -324  3
3799500 2747500  1 17  8   1.6 1017 187  4.5 8  3.6  86    0    0 293 -325  3
3799500 2747500  1 17  9   1.6 1017 177  4.9 8  3.6  85    0    2 298 -324  3
3799500 2747500  1 17 10   2.1 1017 186  4.8 8  3.7  85    5   50 299 -324  3
3799500 2747500  1 17 11   2.6 1017 188  5.7 6  3.7  83    2   70 290 -326  3
3799500 2747500  1 17 12   3.1 1017 169  5.8 8  3.8  82    0   64 291 -330  3
3799500 2747500  1 17 13   3.4 1017 182  5.7 7  3.8  80    0   76 298 -334  3
3799500 2747500  1 17 14   3.8 1016 177  5.8 7  3.9  79    0   84 293 -337  3
3799500 2747500  1 17 15   3.8 1016 179  5.6 7  3.9  79    0   62 294 -337  3
3799500 2747500  1 17 16   3.7 1015 180  5.7 8  4.0  80    0   25 298 -336  3
3799500 2747500  1 17 17   3.5 1015 167  5.0 8  4.0  81    0    6 303 -334  3
3799500 2747500  1 17 18   3.5 1015 177  5.8 7  4.0  82    0    0 296 -333  3
3799500 2747500  1 17 19   3.6 1015 177  5.9 7  4.0  82    0    0 292 -332  3
3799500 2747500  1 17 20   3.7 1015 168  5.6 7  4.0  81    0    0 293 -331  3
3799500 2747500  1 17 21   3.5 1015 177  5.9 7  3.9  80    0    0 293 -331  3
3799500 2747500  1 17 22   3.4 1014 168  6.1 7  3.9  81    0    0 294 -330  3
3799500 2747500  1 17 23   3.6 1015 168  6.6 7  4.0  82    0    0 295 -330  3
3799500 2747500  1 17 24   3.5 1014 174  6.4 8  4.0  82    0    0 300 -330  3
3799500 2747500  1 18  1   3.7 1014 172  5.9 6  4.1  83    0    0 298 -330  3
3799500 2747500  1 18  2   3.4 1014 169  7.0 6  4.1  84    0    0 292 -330  3
3799500 2747500  1 18  3   3.7 1014 177  6.7 7  4.1  84    0    0 298 -330  3
3799500 2747500  1 18  4   3.3 1014 170  5.8 7  4.1  84    0    0 303 -330  3
3799500 2747500  1 18  5   2.9 1013 181  4.9 8  4.2  88    0    0 306 -330  3
3799500 2747500  1 18  6   2.9 1013 192  5.2 8  4.3  93    0    0 311 -329  3
3799500 2747500  1 18  7   3.0 1013 201  4.5 8  4.4  94    0    0 312 -328  3
3799500 2747500  1 18  8   3.2 1014 209  4.7 8  4.4  94    0    0 313 -326  3
3799500 2747500  1 18  9   3.5 1014 202  4.3 8  4.5  93    0    2 313 -325  3
3799500 2747500  1 18 10   3.7 1014 206  3.3 8  4.5  92    2   46 313 -326  3
3799500 2747500  1 18 11   4.2 1015 220  3.9 7  4.6  92    0   58 309 -328  3
3799500 2747500  1 18 12   4.9 1015 216  4.2 7  4.7  89    0   60 305 -330  3
3799500 2747500  1 18 13   4.8 1015 211  3.4 8  4.7  88    0   52 309 -332  3
3799500 2747500  1 18 14   5.1 1015 222  3.7 8  4.8  89    0   41 313 -333  3
3799500 2747500  1 18 15   4.9 1015 217  3.4 7  4.8  88    0   48 307 -333  3
3799500 2747500  1 18 16   5.1 1015 211  3.5 8  4.8  88    5   50 305 -333  3
3799500 2747500  1 18 17   4.6 1014 220  3.5 7  4.7  87    0   10 304 -332  3
3799500 2747500  1 18 18   4.4 1014 213  4.7 7  4.5  86    0    0 298 -331  3
3799500 2747500  1 18 19   4.1 1014 186  3.6 7  4.4  86    0    0 296 -331  3
3799500 2747500  1 18 20   3.6 1014 202  3.8 7  4.3  86    0    0 293 -330  3
3799500 2747500  1 18 21   3.6 1014 178  4.4 7  4.2  85    0    0 291 -330  3
3799500 2747500  1 18 22   3.1 1014 166  4.4 5  4.1  85    0    0 279 -327  3
3799500 2747500  1 18 23   2.7 1013 173  4.4 6  3.9  84    0    0 272 -324  3
3799500 2747500  1 18 24   2.8 1013 170  4.5 8  3.9  84    0    0 290 -323  3
3799500 2747500  1 19  1   2.8 1012 182  4.7 6  3.8  83    0    0 292 -324  3
3799500 2747500  1 19  2   3.2 1011 184  5.0 6  3.9  82    0    0 280 -326  3
3799500 2747500  1 19  3   3.6 1010 186  5.3 6  4.0  82    0    0 284 -327  3
3799500 2747500  1 19  4   4.0 1009 176  5.8 5  4.1  82    0    0 281 -327  3
3799500 2747500  1 19  5   4.0 1008 185  5.7 7  4.2  83    0    0 290 -328  3
3799500 2747500  1 19  6   4.4 1008 175  6.1 7  4.4  86    0    0 307 -329  3
3799500 2747500  1 19  7   4.5 1007 194  5.8 8  4.6  88    0    0 318 -329  3
3799500 2747500  1 19  8   5.1 1006 193  5.7 8  4.8  89    0    0 326 -329  3
3799500 2747500  1 19  9   6.3 1006 207  5.4 8  5.0  88    0    1 331 -331  3
3799500 2747500  1 19 10   6.5 1007 201  5.3 8  5.2  86    6   44 335 -333  3
3799500 2747500  1 19 11   7.0 1007 212  6.5 6  5.3  86   20   83 326 -336  3
3799500 2747500  1 19 12   7.5 1007 219  6.6 6  5.5  86    9   95 317 -338  3
3799500 2747500  1 19 13   7.8 1007 220  7.5 7  5.6  85    0   54 325 -339  3
3799500 2747500  1 19 14   8.3 1007 220  7.3 5  5.5  82    2   85 319 -340  3
3799500 2747500  1 19 15   8.9 1007 218  7.0 8  5.5  78    4   74 326 -340  3
3799500 2747500  1 19 16   8.8 1007 228  6.2 5  5.3  75    9   45 328 -342  3
3799500 2747500  1 19 17   7.9 1007 221  5.5 6  5.2  75   10   14 312 -343  3
3799500 2747500  1 19 18   6.9 1008 222  6.3 7  5.0  77    0    0 318 -342  3
3799500 2747500  1 19 19   5.2 1008 240  6.9 7  4.8  82    0    0 316 -342  3
3799500 2747500  1 19 20   5.8 1009 221  5.3 7  4.9  86    0    0 311 -342  3
3799500 2747500  1 19 21   5.9 1009 221  5.4 5  5.0  87    0    0 302 -342  3
3799500 2747500  1 19 22   6.3 1010 241  5.1 6  5.0  85    0    0 297 -341  3
3799500 2747500  1 19 23   6.1 1010 231  4.7 6  4.9  83    0    0 302 -341  3
3799500 2747500  1 19 24   6.2 1011 239  5.5 6  4.9  84    0    0 302 -340  3
3799500 2747500  1 20  1   6.0 1011 231  5.4 5  4.9  84    0    0 296 -338  3
3799500 2747500  1 20  2   5.7 1011 229  4.7 5  4.8  84    0    0 289 -337  3
3799500 2747500  1 20  3   5.5 1012 235  5.5 4  4.8  84    0    0 283 -336  3
3799500 2747500  1 20  4   5.3 1012 232  4.7 5  4.7  85    0    0 285 -335  3
3799500 2747500  1 20  5   5.1 1012 234  5.1 5  4.8  87    0    0 291 -336  3
3799500 2747500  1 20  6   5.5 1012 222  5.9 5  4.9  88    0    0 293 -336  3
3799500 2747500  1 20  7   6.0 1012 222  6.5 8  5.0  87    0    0 312 -337  3
