building_name,net_leased_area,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sumwithd
'distric2_60496e4b-1de3-4889-b913-f766fff12d49',277.1318359375,"(1949,1957)",-10254.616952625625,70.44661205557985,802.6584637648033,19538.07374231655,224.47678710937498,106.65070841601747,-498.83730468749997,None,None,None,None,8526.702790402993,None,154.639564453125,606.7225855776646,10988.220566710552,6.882728518923023,-5838.404748738889,39653.5321688177,33815.12742007881
'distric2_d59bf2de-e893-4195-968e-4c0db0ad250e',274.651611328125,"(1949,1957)",-10162.842028104316,69.81614165048809,795.4749755595667,19388.1562878189,222.46780517578122,105.696225107646,-494.372900390625,None,None,None,None,8450.38120272186,None,153.25559912109375,601.2948053219708,10890.289990106616,6.8297269366773,-5786.317789375585,39323.99874191992,33537.68095254433
'distric2_a8170edb-7102-4282-9193-4e3ee6a02a0e',267.419921875,"(1949,1957)",-9895.250233710602,67.97785403662614,774.5297935409316,22609.693125509708,216.61013671874997,102.91320019601383,-481.35585937499997,None,None,None,None,8227.895364082133,None,149.22031640625,585.785125839932,10664.867931321336,7.936195328455489,-5658.583297555828,42083.56553602757,36424.98223847174
'distric2_ae5c72be-5d59-464c-81ab-3db29f0443e3',270.61474609375,"(1949,1957)",-10013.467249389889,68.78997488720503,783.7829805331282,22797.096322267033,219.1979443359375,104.14268819417794,-487.10654296875,None,None,None,None,8326.214429217887,None,151.0030283203125,592.7762587017921,10790.920361498269,8.002500219681552,-5725.639834983856,42502.246989786334,36776.60715480248
'distric2_56498e24-55da-43c4-9ddc-31770ba601fc',268.0224609375,"(1949,1957)",-9917.545785804174,68.1310188126638,776.2749307483855,21406.926291582757,217.09819335937502,103.14507979096027,-482.4404296875,None,None,None,None,8246.444225542095,None,149.556533203125,586.764529200555,10624.213431617824,6.716066790587409,-5645.352798412709,40858.42392139978,35213.07112298707
'distric2_51ab0950-c351-49da-8141-91efdd89ce07',267.808837890625,"(1949,1957)",-9909.64116340471,68.07671606589193,775.6562131403944,21412.815569256585,216.92515869140627,103.06286964283298,-482.055908203125,None,None,None,None,8239.840383614941,None,149.43733154296876,586.41465464077,10638.12210060345,7.120800702049406,-5649.842154090911,40871.682960491875,35221.84080640096
'distric2_190bcac1-d45b-44e4-a205-8d22f2cba591',270.169189453125,"(1949,1957)",-9996.980465528151,68.67671487250945,782.4925123793182,18948.03087550019,218.83704345703126,103.97122131379817,-486.304541015625,None,None,None,None,8312.454750840247,None,150.75440771484375,591.4707436267174,10710.523537514637,6.675627116339081,-5691.0667010800535,38556.413666068176,32865.34696498812
'distric2_49f21a67-2c0e-4b91-9ccb-097869a9f3c7',272.8134765625,"(1949,1957)",-10094.82614005225,69.348889787122,790.151175707492,19102.07038679641,220.97891601562497,104.98884201593138,-491.06425781249993,None,None,None,None,8393.822674695912,None,152.229919921875,597.2570610175669,10814.836832506757,6.730137429248792,-5746.56089136025,38901.85051258683,33155.289621226584
'distric2_989a418a-b163-42f5-973a-56b7f94f8844',279.836181640625,"(1949,1957)",-10354.684955275743,71.13405379957055,810.4910751290522,19724.643701152527,226.66730712890626,107.69144191408134,-503.705126953125,None,None,None,None,8609.906922815737,None,156.14858935546874,612.6428351818702,11095.380128698314,6.948483120943448,-5895.350889182899,40036.32428241472,34140.97339323182
'distric2_dd54cd5e-f295-4f9c-974d-106720901c73',275.427001953125,"(1949,1957)",-10191.533548950825,70.01324510619942,797.7207437001151,20909.111487510592,223.09587158203126,105.99462445673427,-495.76860351562505,None,None,None,None,8474.257364270818,None,153.68826708984375,602.9939405286436,10921.346635946848,6.919613539663207,-5802.773588403244,40901.63920140955,35098.8656130063
